"id","latitude","longitude","year","name","maturity","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
189594,59.6703,-169.95136,2006,"hair crab","Total male",58,4.9,-1.1,103,67
189637,60.32528,-169.3329,2006,"hair crab","Total male",44,3.7,-0.8,93,234
189638,60.65927,-172.74236,2006,"hair crab","Total male",45,5.5,0.4,165,73
189924,59.3396,-168.55525,2006,"hair crab","Total female",42,1.5,1.2,88,236
193537,57.32854,-167.7351,2006,"hair crab","Total female",74,5.7,1.2,66,140
193538,57.31359,-163.41705,2006,"hair crab","Total female",54,3.9,1.1,34,69
193539,57.32243,-160.90336,2006,"hair crab","Total female",65,4.1,1.7,14,75
193540,57.66589,-160.85435,2006,"hair crab","Total female",57,3.9,1.7,15,5858
193541,57.66702,-169.03205,2006,"hair crab","Total female",68,5.5,-0.2,115,137
193561,57.49997,-168.7558,2006,"hair crab","Total female",71,6,1.8,113,220
193562,57.99422,-167.80015,2006,"hair crab","Total female",67,4.3,-0.3,88,69
193563,58.0261,-167.18885,2006,"hair crab","Total female",63,4.1,-0.4,85,71
193564,57.99557,-165.9028,2006,"hair crab","Total female",56,2.8,0,73,72
193565,57.8386,-169.3501,2006,"hair crab","Total female",66,5.1,-0.6,114,67
193582,58.33296,-169.1142,2006,"hair crab","Total female",68,3.6,-0.9,112,68
193583,58.66491,-167.86886,2006,"hair crab","Total female",46,2.4,1.9,86,72
193584,58.99007,-168.5309,2006,"hair crab","Total female",47,2.5,1.4,87,147
193585,58.99512,-169.1776,2006,"hair crab","Total female",54,3.2,0.1,89,147
186808,56.33366,-162.1904,2007,"hair crab","Total female",79,5.6,1.7,40,81
186987,56.6596,-162.77665,2007,"hair crab","Total female",76,5.8,1.1,38,68
186988,56.6672,-162.18881,2007,"hair crab","Total female",71,5.6,1.5,36,145
186989,56.66686,-161.59236,2007,"hair crab","Total female",86,5.1,1.3,22,139
186990,56.99589,-161.58075,2007,"hair crab","Total female",67,4.2,1.2,23,69
187007,57.33702,-158.39636,2007,"hair crab","Total female",33,4.9,4.8,14,158
187008,57.33321,-168.9859,2007,"hair crab","Total female",71,5.6,0.4,112,76
187009,57.67086,-167.1187,2007,"hair crab","Total female",71,5.3,0.5,90,70
187010,57.49097,-169.3544,2007,"hair crab","Total female",69,6.4,-0.1,122,71
187025,58.28427,-160.8028,2007,"hair crab","Total female",32,6.1,5.3,30,998
187026,58.34164,-159.55035,2007,"hair crab","Total female",25,5.3,4.4,18,157
187027,58.67312,-167.88035,2007,"hair crab","Total female",47,4.3,2.8,100,147
187038,58.99696,-168.5444,2007,"hair crab","Total female",47,4.6,1.5,102,303
187209,59.32673,-167.91835,2007,"hair crab","Total female",40,3,3,97,160
187210,59.33654,-168.56955,2007,"hair crab","Total female",43,3.4,2,96,161
187211,59.33761,-169.2504,2007,"hair crab","Total female",51,4.8,-0.5,93,74
187229,59.66691,-169.2651,2007,"hair crab","Total female",49,4.8,-0.9,94,75
187230,60.00365,-169.96906,2007,"hair crab","Total female",55,4.9,-1.4,90,68
187231,60.32725,-169.32736,2007,"hair crab","Total female",43,3.7,0.8,88,216
188480,56.3416,-169.4975,2007,"hair crab","Total male",142,7,3.6,111,80
188481,56.67199,-164.58196,2007,"hair crab","Total male",77,5.5,0.7,61,70
188482,56.6596,-162.77665,2007,"hair crab","Total male",76,5.8,1.1,38,205
188483,56.6672,-162.18881,2007,"hair crab","Total male",71,5.6,1.5,36,145
188484,56.66686,-161.59236,2007,"hair crab","Total male",86,5.1,1.3,22,279
188485,56.6753,-160.98951,2007,"hair crab","Total male",69,4.4,1.5,25,74
188486,56.66464,-160.384,2007,"hair crab","Total male",63,4.1,1.9,24,414
188487,56.99008,-164.6036,2007,"hair crab","Total male",72,5.5,0.4,60,72
188488,57.00283,-163.42575,2007,"hair crab","Total male",68,4.9,0.8,46,68
188489,57.00359,-162.79465,2007,"hair crab","Total male",58,2.7,1.4,33,68
188490,56.99176,-162.17865,2007,"hair crab","Total male",62,4.3,1.6,35,277
188491,57.00419,-160.9822,2007,"hair crab","Total male",64,4.1,1.3,26,142
188492,56.99942,-160.33445,2007,"hair crab","Total male",62,3.1,1.5,19,68
188698,57.33253,-164.01255,2007,"hair crab","Total male",61,,0.4,43,70
188699,57.34091,-163.38955,2007,"hair crab","Total male",55,4.6,1.1,47,149
188700,57.33483,-162.14875,2007,"hair crab","Total male",53,4.2,1.8,34,76
188701,57.32996,-161.5402,2007,"hair crab","Total male",54,4.7,1.3,24,140
188702,57.33763,-160.92736,2007,"hair crab","Total male",65,4.9,0.7,27,141
188703,57.33702,-158.39636,2007,"hair crab","Total male",33,4.9,4.8,14,238
188704,57.33321,-168.9859,2007,"hair crab","Total male",71,5.6,0.4,112,76
188705,57.16274,-168.63825,2007,"hair crab","Total male",77,6.1,0.9,111,69
188706,57.17724,-169.8819,2007,"hair crab","Total male",49,3,2.3,117,74
188707,57.11305,-170.47656,2007,"hair crab","Total male",48,3.8,2.4,120,306
188708,57.65803,-164.6139,2007,"hair crab","Total male",55,3.7,0.4,58,79
188709,57.66937,-164.01235,2007,"hair crab","Total male",51,4.3,1,44,148
188710,57.66847,-163.38685,2007,"hair crab","Total male",49,3.8,1.7,48,74
188711,57.66493,-162.75125,2007,"hair crab","Total male",43,2.9,2,31,70
188712,57.668,-161.5175,2007,"hair crab","Total male",53,4.5,1.4,25,71
188713,57.67185,-160.89345,2007,"hair crab","Total male",59,3.8,0.4,28,73
188914,58.00519,-166.528,2007,"hair crab","Total male",60,5.4,0.3,74,71
188915,58.00449,-165.25115,2007,"hair crab","Total male",49,2.9,0.9,54,74
188916,57.99064,-164.6118,2007,"hair crab","Total male",46,4,2.3,57,152
188917,57.99456,-161.49915,2007,"hair crab","Total male",55,3,3.1,26,72
188918,58.00321,-159.59495,2007,"hair crab","Total male",44,2.8,2.8,19,70
188919,58.33545,-167.84295,2007,"hair crab","Total male",63,4.9,0.6,101,72
188920,58.33654,-167.18666,2007,"hair crab","Total male",54,3.4,1.2,88,74
188921,58.33284,-166.55534,2007,"hair crab","Total male",46,4.2,1.8,75,75
188922,58.28427,-160.8028,2007,"hair crab","Total male",32,6.1,5.3,30,855
188923,58.34164,-159.55035,2007,"hair crab","Total male",25,5.3,4.4,18,472
188924,58.67312,-167.88035,2007,"hair crab","Total male",47,4.3,2.8,100,147
188953,58.99941,-167.87905,2007,"hair crab","Total male",43,4.5,3.1,99,819
188954,58.99696,-168.5444,2007,"hair crab","Total male",47,4.6,1.5,102,606
188955,59.32673,-167.91835,2007,"hair crab","Total male",40,3,3,97,321
188956,59.33654,-168.56955,2007,"hair crab","Total male",43,3.4,2,96,1206
189165,59.6749,-167.94786,2007,"hair crab","Total male",34,2.5,2.5,81,74
189166,59.6597,-167.30264,2007,"hair crab","Total male",31,3.8,3.6,80,74
189167,59.66646,-168.6241,2007,"hair crab","Total male",40,3.8,1.5,95,551
189168,60.32725,-169.32736,2007,"hair crab","Total male",43,3.7,0.8,88,72
189836,55.34962,-163.4086,2007,"hair crab","Total male",51,5.3,3,36,381
189837,55.67345,-162.8366,2007,"hair crab","Total male",50,6,2.8,34,368
189838,56.3234,-162.80811,2007,"hair crab","Total male",82,6,1.1,39,70
189839,56.33366,-162.1904,2007,"hair crab","Total male",79,5.6,1.7,40,244
186544,56.9869,-162.78271,2008,"hair crab","Total female",61,1,0.7,26,73
186545,56.99674,-162.18015,2008,"hair crab","Total female",60,1,0.9,21,148
186546,57.00523,-160.3252,2008,"hair crab","Total female",64,0.9,0.9,10,290
186547,56.99252,-159.70021,2008,"hair crab","Total female",54,3.6,1.3,9,149
186548,57.00029,-169.5554,2008,"hair crab","Total female",61,3.2,1,97,75
186549,57.33371,-167.7355,2008,"hair crab","Total female",73,3.8,0.2,93,70
186550,57.33163,-162.76765,2008,"hair crab","Total female",51,1.1,1.1,25,74
186551,57.33232,-162.1554,2008,"hair crab","Total female",51,1.2,1.1,20,78
186552,57.33368,-160.94725,2008,"hair crab","Total female",60,0.9,0.8,13,152
186553,57.32972,-160.31945,2008,"hair crab","Total female",61,1.1,0.8,9,74
186554,57.32729,-168.37575,2008,"hair crab","Total female",74,3.5,0.4,95,69
186555,57.33379,-169.60181,2008,"hair crab","Total female",63,3.1,0.9,99,74
186572,57.11339,-170.4731,2008,"hair crab","Total female",49,3,1.9,100,74
186573,57.66138,-164.01225,2008,"hair crab","Total female",52,1.7,1.5,54,81
186574,57.66546,-163.37436,2008,"hair crab","Total female",48,1.6,1.6,41,75
186575,57.6627,-170.26525,2008,"hair crab","Total female",73,4.6,0.8,103,73
186576,57.50739,-169.9917,2008,"hair crab","Total female",69,4.2,1,101,76
186577,58.00788,-164.62205,2008,"hair crab","Total female",43,1.8,1.6,45,77
186588,58.33311,-164.6346,2008,"hair crab","Total female",44,2.2,1.7,46,77
186759,58.66581,-167.868,2008,"hair crab","Total female",47,2.7,1,89,74
187256,55.66324,-163.4067,2008,"hair crab","Total female",83,4.2,1.9,27,75
187257,55.99987,-163.39455,2008,"hair crab","Total female",87,4,1.1,26,75
187258,56.66282,-162.8076,2008,"hair crab","Total female",72,1.8,1.3,28,76
187259,56.66531,-162.16195,2008,"hair crab","Total female",73,0.9,0.9,22,78
187260,56.67826,-161.6008,2008,"hair crab","Total female",88,1.4,0.7,15,375
187261,56.66108,-160.99851,2008,"hair crab","Total female",69,1.2,1.2,11,74
187262,56.66887,-160.3914,2008,"hair crab","Total female",61,1.4,1.3,11,408
188014,56.6602,-171.99601,2008,"hair crab","Total male",126,6.2,3.2,154,67
188015,56.99674,-162.18015,2008,"hair crab","Total male",60,1,0.9,21,371
188016,56.99942,-161.56505,2008,"hair crab","Total male",70,0.8,0.8,16,226
188017,56.99925,-160.9641,2008,"hair crab","Total male",65,1.1,1.1,12,146
188018,57.00523,-160.3252,2008,"hair crab","Total male",64,0.9,0.9,10,145
188019,56.99252,-159.70021,2008,"hair crab","Total male",54,3.6,1.3,9,520
188020,57.00029,-169.5554,2008,"hair crab","Total male",61,3.2,1,97,299
188021,56.99876,-170.19391,2008,"hair crab","Total male",69,4.3,2.4,133,78
188022,56.83615,-169.914,2008,"hair crab","Total male",72,4.6,2.1,134,229
188023,57.33371,-167.7355,2008,"hair crab","Total male",73,3.8,0.2,93,140
188024,57.32678,-163.38035,2008,"hair crab","Total male",55,1.9,1.1,40,82
188025,57.33163,-162.76765,2008,"hair crab","Total male",51,1.1,1.1,25,442
188026,57.33232,-162.1554,2008,"hair crab","Total male",51,1.2,1.1,20,859
188027,57.34522,-161.529,2008,"hair crab","Total male",57,1,1,17,76
188028,57.33368,-160.94725,2008,"hair crab","Total male",60,0.9,0.8,13,76
188029,57.32972,-160.31945,2008,"hair crab","Total male",61,1.1,0.8,9,74
188030,57.33379,-169.60181,2008,"hair crab","Total male",63,3.1,0.9,99,74
188044,57.16252,-169.8977,2008,"hair crab","Total male",49,2.5,2.5,100,236
188045,57.11339,-170.4731,2008,"hair crab","Total male",49,3,1.9,100,814
188046,57.66138,-164.01225,2008,"hair crab","Total male",52,1.7,1.5,54,243
188047,57.66546,-163.37436,2008,"hair crab","Total male",48,1.6,1.6,41,527
188048,57.66846,-162.76171,2008,"hair crab","Total male",46,1.4,1.3,24,151
188049,57.66288,-162.1351,2008,"hair crab","Total male",48,1.4,1.4,23,147
188050,57.67249,-161.49401,2008,"hair crab","Total male",54,1.3,1.2,18,77
188051,57.66984,-160.88646,2008,"hair crab","Total male",55,1.1,1,14,81
188052,57.6785,-160.2749,2008,"hair crab","Total male",55,1.1,0.9,8,79
188053,57.65541,-159.02525,2008,"hair crab","Total male",47,1.3,1.1,4,76
188054,58.00788,-164.62205,2008,"hair crab","Total male",43,1.8,1.6,45,77
188055,57.99033,-160.20796,2008,"hair crab","Total male",52,1.3,1.2,7,77
188251,58.33575,-165.2919,2008,"hair crab","Total male",45,2.4,1.6,53,72
188252,58.33311,-164.6346,2008,"hair crab","Total male",44,2.2,1.7,46,77
188253,58.66581,-167.868,2008,"hair crab","Total male",47,2.7,1,89,148
188254,58.66551,-167.22185,2008,"hair crab","Total male",43,3,1.3,75,149
188255,59.00059,-167.8805,2008,"hair crab","Total male",42,1.4,1.3,88,225
188285,59.00742,-168.52345,2008,"hair crab","Total male",46,1.9,0.7,88,510
188286,59.33406,-167.9148,2008,"hair crab","Total male",40,1.6,1.3,87,243
188456,59.33839,-168.55631,2008,"hair crab","Total male",42,2,1,87,975
188457,59.66145,-168.6198,2008,"hair crab","Total male",39,3.5,1.4,86,333
189400,55.66324,-163.4067,2008,"hair crab","Total male",83,4.2,1.9,27,224
189401,55.98566,-162.80161,2008,"hair crab","Total male",81,3.8,1.4,30,149
189402,55.99475,-162.273,2008,"hair crab","Total male",71,3.2,2.6,24,76
189403,56.32992,-162.79925,2008,"hair crab","Total male",79,3.4,1.9,29,75
189404,56.34047,-162.18549,2008,"hair crab","Total male",79,2.1,1.9,23,76
189405,56.66531,-162.16195,2008,"hair crab","Total male",73,0.9,0.9,22,78
189406,56.67826,-161.6008,2008,"hair crab","Total male",88,1.4,0.7,15,150
189407,56.66108,-160.99851,2008,"hair crab","Total male",69,1.2,1.2,11,295
189408,56.66887,-160.3914,2008,"hair crab","Total male",61,1.4,1.3,11,1470
189409,56.67093,-159.75605,2008,"hair crab","Total male",38,2.8,2.8,10,82
193542,59.00742,-168.52345,2008,"hair crab","Total female",46,1.9,0.7,88,219
193543,59.33406,-167.9148,2008,"hair crab","Total female",40,1.6,1.3,87,81
193544,59.3392,-169.23126,2008,"hair crab","Total female",50,2.4,-0.3,108,78
193566,60.00928,-171.96125,2008,"hair crab","Total female",65,4.6,-1.5,115,89
193567,60.33474,-170.03915,2008,"hair crab","Total female",53,4.8,-1.3,112,75
186764,56.33274,-161.62341,2009,"hair crab","Total female",64,3.7,1.9,13,66
186765,56.34446,-161.01225,2009,"hair crab","Total female",55,2.9,2.6,12,71
186766,56.67665,-162.79541,2009,"hair crab","Total female",71,2.5,0.3,25,203
186767,56.67819,-161.60051,2009,"hair crab","Total female",87,3.2,0.7,14,207
186787,56.99748,-161.5805,2009,"hair crab","Total female",68,1.1,0.9,15,68
186788,56.98502,-160.95831,2009,"hair crab","Total female",65,2.1,1.5,13,137
186789,57.00357,-160.3388,2009,"hair crab","Total female",63,1.1,1,10,69
186790,57.00364,-159.66795,2009,"hair crab","Total female",54,1.5,1.5,9,77
186791,56.98995,-169.56355,2009,"hair crab","Total female",60,2,1.6,116,73
186792,57.00009,-170.17891,2009,"hair crab","Total female",70,2.5,2.3,112,218
186793,57.33439,-162.77345,2009,"hair crab","Total female",49,1.5,1.5,23,68
186794,57.34011,-162.15555,2009,"hair crab","Total female",52,1.3,1.3,22,976
186795,57.33223,-161.54325,2009,"hair crab","Total female",57,1.9,1.8,16,439
186796,57.3279,-168.98381,2009,"hair crab","Total female",69,5.7,-0.2,105,131
186797,57.12123,-170.4722,2009,"hair crab","Total female",52,2.9,2.8,117,235
186798,57.66268,-164.01175,2009,"hair crab","Total female",53,1.4,1.3,37,72
186809,57.66645,-162.74985,2009,"hair crab","Total female",44,1.6,1.6,22,221
186810,57.67652,-161.49365,2009,"hair crab","Total female",54,1.5,1.5,17,71
186811,57.67015,-169.64565,2009,"hair crab","Total female",71,5.4,-0.4,108,73
186812,57.8401,-168.75405,2009,"hair crab","Total female",71,5.5,-0.8,102,67
186991,58.65946,-167.2208,2009,"hair crab","Total female",45,2.4,2.1,82,69
186992,58.6597,-168.49625,2009,"hair crab","Total female",55,4.2,0.8,91,80
186993,58.9982,-167.89315,2009,"hair crab","Total female",42,2.6,2.6,93,82
187011,59.32352,-167.9237,2009,"hair crab","Total female",41,2.7,2.7,94,242
187012,59.33759,-168.55236,2009,"hair crab","Total female",42,2.7,2.5,95,83
187013,59.65379,-168.61791,2009,"hair crab","Total female",40,2.5,2.4,96,164
187014,59.66835,-169.26894,2009,"hair crab","Total female",48,3.3,1.3,96,70
187028,60.29568,-173.3789,2009,"hair crab","Total female",64,3.8,-0.8,140,95
187856,55.33825,-163.412,2009,"hair crab","Total male",53,4.9,3.2,28,82
187857,55.66318,-163.4098,2009,"hair crab","Total male",82,5.2,0.4,27,69
187858,55.67142,-162.8274,2009,"hair crab","Total male",51,4.7,2.4,26,73
187859,55.99778,-162.8389,2009,"hair crab","Total male",79,4.5,1.6,29,151
188493,58.66857,-167.85835,2009,"hair crab","Total male",45,3.2,2.2,81,212
188494,58.66779,-166.55975,2009,"hair crab","Total male",43,3.3,2.3,63,77
188495,58.6597,-168.49625,2009,"hair crab","Total male",55,4.2,0.8,91,80
188496,58.9982,-167.89315,2009,"hair crab","Total male",42,2.6,2.6,93,329
188497,58.99634,-168.52931,2009,"hair crab","Total male",47,2.4,2,92,1151
188714,59.32352,-167.9237,2009,"hair crab","Total male",41,2.7,2.7,94,967
188715,59.33759,-168.55236,2009,"hair crab","Total male",42,2.7,2.5,95,580
188716,59.3364,-169.2267,2009,"hair crab","Total male",50,3.4,1.3,97,144
188717,59.65379,-168.61791,2009,"hair crab","Total male",40,2.5,2.4,96,491
188718,59.66835,-169.26894,2009,"hair crab","Total male",48,3.3,1.3,96,209
188719,60.00129,-168.65826,2009,"hair crab","Total male",39,2.6,2.6,92,230
188925,60.32915,-168.68825,2009,"hair crab","Total male",37,2.4,2.3,93,73
188926,60.32228,-169.35325,2009,"hair crab","Total male",45,2.9,-0.4,98,74
188927,60.33057,-170.0108,2009,"hair crab","Total male",53,4.2,-1.3,99,76
188928,60.15839,-172.97915,2009,"hair crab","Total male",61,3.8,0.7,141,67
188929,60.66155,-172.74375,2009,"hair crab","Total male",44,2.5,0.5,138,140
189595,55.99581,-162.27235,2009,"hair crab","Total male",73,5,2,27,153
189596,56.34654,-162.79141,2009,"hair crab","Total male",77,4.9,1.3,32,71
189597,56.33274,-161.62341,2009,"hair crab","Total male",64,3.7,1.9,13,66
189598,56.33764,-169.49426,2009,"hair crab","Total male",145,7,3.3,111,82
189599,56.66769,-163.3788,2009,"hair crab","Total male",74,3.6,-0.5,36,69
189600,56.67665,-162.79541,2009,"hair crab","Total male",71,2.5,0.3,25,136
189601,56.67819,-161.60051,2009,"hair crab","Total male",87,3.2,0.7,14,207
189602,56.66171,-160.97836,2009,"hair crab","Total male",69,1.7,1.3,12,72
189603,56.66446,-160.3773,2009,"hair crab","Total male",60,2.5,2,11,222
189604,56.68994,-172.5838,2009,"hair crab","Total male",134,7,3.3,156,70
189605,57.00007,-163.38726,2009,"hair crab","Total male",65,2.8,0.4,37,75
189606,56.99945,-162.18945,2009,"hair crab","Total male",59,1.2,1,23,252
189607,56.99748,-161.5805,2009,"hair crab","Total male",68,1.1,0.9,15,340
189608,56.98502,-160.95831,2009,"hair crab","Total male",65,2.1,1.5,13,343
189609,57.00357,-160.3388,2009,"hair crab","Total male",63,1.1,1,10,412
189610,57.00364,-159.66795,2009,"hair crab","Total male",54,1.5,1.5,9,925
189639,56.98995,-169.56355,2009,"hair crab","Total male",60,2,1.6,116,291
189640,57.00009,-170.17891,2009,"hair crab","Total male",70,2.5,2.3,112,728
189641,57.33439,-162.77345,2009,"hair crab","Total male",49,1.5,1.5,23,820
189642,57.34011,-162.15555,2009,"hair crab","Total male",52,1.3,1.3,22,1126
189643,57.33223,-161.54325,2009,"hair crab","Total male",57,1.9,1.8,16,804
189644,57.32019,-160.92275,2009,"hair crab","Total male",64,1.2,1.3,14,581
189814,57.3279,-168.98381,2009,"hair crab","Total male",69,5.7,-0.2,105,66
189815,57.33864,-169.58755,2009,"hair crab","Total male",64,5.8,0,110,74
189816,57.15791,-169.90355,2009,"hair crab","Total male",50,3.1,2.9,120,84
189817,57.12123,-170.4722,2009,"hair crab","Total male",52,2.9,2.8,117,1334
189818,57.66268,-164.01175,2009,"hair crab","Total male",53,1.4,1.3,37,72
189819,57.67541,-163.3724,2009,"hair crab","Total male",47,1.4,1.3,39,524
189820,57.66645,-162.74985,2009,"hair crab","Total male",44,1.6,1.6,22,74
189821,57.67831,-162.13295,2009,"hair crab","Total male",48,1.8,1.9,21,146
189822,57.67652,-161.49365,2009,"hair crab","Total male",54,1.5,1.5,17,213
189823,57.69198,-160.91105,2009,"hair crab","Total male",56,1.4,0.9,16,201
189824,57.66384,-160.28061,2009,"hair crab","Total male",55,1.6,1.5,8,503
189840,57.67015,-169.64565,2009,"hair crab","Total male",71,5.4,-0.4,108,73
189841,57.49383,-169.35915,2009,"hair crab","Total male",71,5.6,-0.3,109,74
189842,57.50813,-169.9972,2009,"hair crab","Total male",69,5.4,1.1,116,66
189843,58.00539,-165.90255,2009,"hair crab","Total male",56,3.1,1,64,77
189844,58.00115,-165.25135,2009,"hair crab","Total male",51,2.3,1.4,47,143
189845,57.99489,-164.6147,2009,"hair crab","Total male",45,2.1,1.5,49,160
189846,57.99897,-164.03996,2009,"hair crab","Total male",47,1.7,1.5,38,143
189847,58.00216,-160.21566,2009,"hair crab","Total male",51,1.6,1.5,7,281
189848,58.33134,-167.18775,2009,"hair crab","Total male",52,3.6,0.6,68,74
189849,58.33378,-166.557,2009,"hair crab","Total male",49,2.7,1.8,62,143
